Scope	StudyStatus	Species	Model	Rank	Fraction	CI95Lower	CI95Upper	Count	NJudgments	NExperts	NGenes	SuccessfulReplicates	FailedFits	SeedStream
wheat	all	Wheat	Phytomni	R1	0.25	0.119047619047619	0.404580152671756	30	120	24	40	10000	0	pl_expert_gene_components
wheat	all	Wheat	Phytomni	R2	0.258333333333333	0.133333333333333	0.401641095698473	31	120	24	40	10000	0	pl_expert_gene_components
wheat	all	Wheat	Phytomni	R3	0.2	0.090162088317826	0.338842975206612	24	120	24	40	10000	0	pl_expert_gene_components
wheat	all	Wheat	Phytomni	R4	0.2	0.0909090909090909	0.325	24	120	24	40	10000	0	pl_expert_gene_components
wheat	all	Wheat	Phytomni	R5	0.0916666666666667	0.0206185567010309	0.189665859219151	11	120	24	40	10000	0	pl_expert_gene_components
wheat	all	Wheat	Claude	R1	0.241666666666667	0.113632333978079	0.39823196340183	29	120	24	40	10000	0	pl_expert_gene_components
wheat	all	Wheat	Claude	R2	0.2	0.0909090909090909	0.333333333333333	24	120	24	40	10000	0	pl_expert_gene_components
wheat	all	Wheat	Claude	R3	0.233333333333333	0.119047619047619	0.36283185840708	28	120	24	40	10000	0	pl_expert_gene_components
wheat	all	Wheat	Claude	R4	0.233333333333333	0.113039971949509	0.375941353383459	28	120	24	40	10000	0	pl_expert_gene_components
wheat	all	Wheat	Claude	R5	0.0916666666666667	0.0176991150442478	0.2	11	120	24	40	10000	0	pl_expert_gene_components
soybean	all	Soybean	Gemini	R1	0.191666666666667	0.0756302521008403	0.330580178619035	23	120	24	40	10000	0	pl_expert_gene_components
soybean	all	Soybean	Gemini	R2	0.241666666666667	0.111111111111111	0.394957983193277	29	120	24	40	10000	0	pl_expert_gene_components
soybean	all	Soybean	Gemini	R3	0.283333333333333	0.15929203539823	0.419847328244275	34	120	24	40	10000	0	pl_expert_gene_components
soybean	all	Soybean	Gemini	R4	0.166666666666667	0.07	0.285714285714286	20	120	24	40	10000	0	pl_expert_gene_components
soybean	all	Soybean	Gemini	R5	0.116666666666667	0.0310077519379845	0.234234234234234	14	120	24	40	10000	0	pl_expert_gene_components
soybean	all	Soybean	Grok	R1	0.0166666666666667	0	0.0661887254901959	2	120	24	40	10000	0	pl_expert_gene_components
soybean	all	Soybean	Grok	R2	0.0666666666666667	0.0072463768115942	0.162393162393162	8	120	24	40	10000	0	pl_expert_gene_components
soybean	all	Soybean	Grok	R3	0.108333333333333	0.0247883078173689	0.222222222222222	13	120	24	40	10000	0	pl_expert_gene_components
soybean	all	Soybean	Grok	R4	0.158333333333333	0.060339966295048	0.285714285714286	19	120	24	40	10000	0	pl_expert_gene_components
soybean	all	Soybean	Grok	R5	0.65	0.480614455084359	0.803152833354847	78	120	24	40	10000	0	pl_expert_gene_components
soybean	all	Soybean	OpenAI	R1	0.175	0.0504186566713016	0.340749354005168	21	120	24	40	10000	0	pl_expert_gene_components
soybean	all	Soybean	OpenAI	R2	0.225	0.0982099089635854	0.3709738514174	27	120	24	40	10000	0	pl_expert_gene_components
soybean	all	Soybean	OpenAI	R3	0.208333333333333	0.0975609756097561	0.345864661654135	25	120	24	40	10000	0	pl_expert_gene_components
soybean	all	Soybean	OpenAI	R4	0.325	0.152538337368846	0.517733662613982	39	120	24	40	10000	0	pl_expert_gene_components
soybean	all	Soybean	OpenAI	R5	0.0666666666666667	0.00775193798449612	0.16393762807377	8	120	24	40	10000	0	pl_expert_gene_components
soybean	all	Soybean	Phytomni	R1	0.416666666666667	0.23999173553719	0.609756097560976	50	120	24	40	10000	0	pl_expert_gene_components
soybean	all	Soybean	Phytomni	R2	0.183333333333333	0.0819672131147541	0.301734991317291	22	120	24	40	10000	0	pl_expert_gene_components
soybean	all	Soybean	Phytomni	R3	0.141666666666667	0.04	0.275	17	120	24	40	10000	0	pl_expert_gene_components
soybean	all	Soybean	Phytomni	R4	0.166666666666667	0.0642201834862385	0.295081967213115	20	120	24	40	10000	0	pl_expert_gene_components
soybean	all	Soybean	Phytomni	R5	0.0916666666666667	0.0169491525423729	0.194690265486726	11	120	24	40	10000	0	pl_expert_gene_components
soybean	all	Soybean	Claude	R1	0.2	0.0756302521008403	0.358333333333333	24	120	24	40	10000	0	pl_expert_gene_components
soybean	all	Soybean	Claude	R2	0.283333333333333	0.153225806451613	0.42741935483871	34	120	24	40	10000	0	pl_expert_gene_components
soybean	all	Soybean	Claude	R3	0.258333333333333	0.134611344537815	0.4	31	120	24	40	10000	0	pl_expert_gene_components
soybean	all	Soybean	Claude	R4	0.183333333333333	0.0735260388559093	0.318974572587656	22	120	24	40	10000	0	pl_expert_gene_components
soybean	all	Soybean	Claude	R5	0.075	0.00806451612903226	0.178861788617886	9	120	24	40	10000	0	pl_expert_gene_components
arabidopsis	all	Arabidopsis	Gemini	R1	0.125	0.0229007633587786	0.263157894736842	15	120	24	40	10000	0	pl_expert_gene_components
arabidopsis	all	Arabidopsis	Gemini	R2	0.408333333333333	0.252030919915498	0.57853556808527	49	120	24	40	10000	0	pl_expert_gene_components
arabidopsis	all	Arabidopsis	Gemini	R3	0.241666666666667	0.121495327102804	0.385247781621296	29	120	24	40	10000	0	pl_expert_gene_components
arabidopsis	all	Arabidopsis	Gemini	R4	0.133333333333333	0.037593984962406	0.265625	16	120	24	40	10000	0	pl_expert_gene_components
arabidopsis	all	Arabidopsis	Gemini	R5	0.0916666666666667	0.016	0.205614348543155	11	120	24	40	10000	0	pl_expert_gene_components
arabidopsis	all	Arabidopsis	Grok	R1	0.00833333333333333	0	0.0487804878048781	1	120	24	40	10000	0	pl_expert_gene_components
arabidopsis	all	Arabidopsis	Grok	R2	0.0916666666666667	0.00869377811094453	0.216	11	120	24	40	10000	0	pl_expert_gene_components
arabidopsis	all	Arabidopsis	Grok	R3	0.1	0.0185185185185185	0.211864406779661	12	120	24	40	10000	0	pl_expert_gene_components
arabidopsis	all	Arabidopsis	Grok	R4	0.233333333333333	0.112779307423488	0.379039210233593	28	120	24	40	10000	0	pl_expert_gene_components
arabidopsis	all	Arabidopsis	Grok	R5	0.566666666666667	0.394736842105263	0.73109243697479	68	120	24	40	10000	0	pl_expert_gene_components
arabidopsis	all	Arabidopsis	OpenAI	R1	0.158333333333333	0.046292735042735	0.311111111111111	19	120	24	40	10000	0	pl_expert_gene_components
arabidopsis	all	Arabidopsis	OpenAI	R2	0.0916666666666667	0.0176991150442478	0.193554638659665	11	120	24	40	10000	0	pl_expert_gene_components
arabidopsis	all	Arabidopsis	OpenAI	R3	0.166666666666667	0.0598290598290598	0.308411214953271	20	120	24	40	10000	0	pl_expert_gene_components
arabidopsis	all	Arabidopsis	OpenAI	R4	0.408333333333333	0.241665268456376	0.581201550387597	49	120	24	40	10000	0	pl_expert_gene_components
arabidopsis	all	Arabidopsis	OpenAI	R5	0.175	0.0775862068965517	0.284554409005629	21	120	24	40	10000	0	pl_expert_gene_components
arabidopsis	all	Arabidopsis	Phytomni	R1	0.533333333333333	0.333333333333333	0.737298555154209	64	120	24	40	10000	0	pl_expert_gene_components
arabidopsis	all	Arabidopsis	Phytomni	R2	0.15	0.0542635658914729	0.266070336391437	18	120	24	40	10000	0	pl_expert_gene_components
arabidopsis	all	Arabidopsis	Phytomni	R3	0.141666666666667	0.0393700787401575	0.270491803278689	17	120	24	40	10000	0	pl_expert_gene_components
arabidopsis	all	Arabidopsis	Phytomni	R4	0.108333333333333	0.0212765957446809	0.230769230769231	13	120	24	40	10000	0	pl_expert_gene_components
arabidopsis	all	Arabidopsis	Phytomni	R5	0.0666666666666667	0	0.169358255877529	8	120	24	40	10000	0	pl_expert_gene_components
arabidopsis	all	Arabidopsis	Claude	R1	0.175	0.0499911347517731	0.333333333333333	21	120	24	40	10000	0	pl_expert_gene_components
arabidopsis	all	Arabidopsis	Claude	R2	0.258333333333333	0.134453781512605	0.403100775193798	31	120	24	40	10000	0	pl_expert_gene_components
arabidopsis	all	Arabidopsis	Claude	R3	0.35	0.198193738292748	0.518518518518518	42	120	24	40	10000	0	pl_expert_gene_components
arabidopsis	all	Arabidopsis	Claude	R4	0.116666666666667	0.0285714285714286	0.243702602992416	14	120	24	40	10000	0	pl_expert_gene_components
arabidopsis	all	Arabidopsis	Claude	R5	0.1	0.0202020202020202	0.216419833820588	12	120	24	40	10000	0	pl_expert_gene_components
